diff_corr_nocorr	diff_DLM_NoDLM	probVPBranching	probNPBranching	probObj
-0.0505487480293	NA	0.5	0.0	0.6
-0.049539693882	-0.074796376852	0.426388846504	0.0	0.364533747536
-0.047365480383	-0.086662663474	0.492027771142	0.0	0.564899871883
-0.0472234754275	-0.061867131894	0.453553731954	0.0	0.312978419238
-0.046526086777	NA	0.5	0.0	0.5
-0.0451402510907	NA	0.5	0.0	0.4
-0.043451990702	-0.007401985779	0.316274869141	0.288665656044	0.407715741597
-0.0434412109745	-0.082147287338	0.477422222584	0.0	0.521086982067
-0.0428158042195	-0.041966199367	0.416542860645	0.0	0.22945895249
-0.042286721655	-0.025089230106	0.342839576531	0.230628045208	0.365281148142
-0.042106976879	NA	0.5	0.0	0.7
-0.0415644599355	-0.074427929503	0.478136028874	0.0	0.328184969426
-0.041236587475	-0.010369237202	0.35461512307	0.3	0.124051170367
-0.040600131257	-0.021673454999	0.394220835163	0.246400603184	0.225263123708
-0.0401416176485	-0.069874716541	0.468745131652	0.0	0.277031363555
-0.0395734869465	-0.068760160807	0.465926776374	0.0	0.651308096878
-0.0392944192275	-0.069125839943	0.445416680343	0.0	0.167709676117
-0.039132553734	-0.074131157315	0.420402843188	0.0	0.477633727763
-0.038449670442	-0.061336686408	0.402726321226	0.0	0.494036763237
-0.038386195499	-0.060391596302	0.456826744682	0.0	0.300908546852
-0.037254408337	-0.078269361671	0.453632703404	0.0	0.468453882487
-0.0368771045055	-0.0682299921229	0.4	0.0	0.5
-0.036410237752	-0.015303149958	0.386644048495	0.278796177779	0.387214598808
-0.036137075692	0.028833693768	0.399031192967	0.362786604656	0.406570384992
-0.035171015671	0.01202005779	0.381531895482	0.3	0.668109751077
-0.034706008569	-0.043113093002	0.41711241987	0.0	0.218452864009
-0.0346235730055	NA	0.5	0.0	0.8
-0.034449800812	-0.073493276016	0.493608764867	0.0	0.421754611502
-0.03441654673	0.002266407469	0.330689998201	0.288774431618	0.251524792078
-0.034166637867	-0.0636193875645	0.4	0.0	0.6
-0.033733729402	-0.040153829443	0.475099783853	0.0	0.263337880698
-0.03330073032	-0.068727608378	0.469563494088	0.0	0.357337811826
-0.033110219658	-0.00488083005	0.299692004379	0.3	0.352159246566
-0.032893711964	-0.058267039585	0.483577293104	0.0	0.41633797723
-0.0327368185405	-0.05976366782	0.398298341863	0.0	0.522541463523
-0.0326181286759	-0.0524360725857	0.476452713192	0.0	0.811523931219
-0.032364197579	-0.057024420098	0.354297591084	0.0	0.571854777623
-0.0323581328962	-0.0292790885906	0.4	0.1	0.5
-0.031987554961	-0.013576712353	0.349603562901	0.374873532359	0.16373007614
-0.031963768809	-0.003613266298	0.38604182638	0.217936700356	0.374124205501
-0.0316952909075	-0.06202458688	0.412383424199	0.0	0.23998939999
-0.031377497488	-0.010279712441	0.341611681198	0.282155328575	0.429736500018
-0.031090855956	0.020791061256	0.39025449731	0.3	0.554144630927
-0.03081701634	0.004338291726	0.367008209104	0.372833656311	0.348793429473
-0.0306437956702	-0.0528646267002	0.365615065545	0.0	0.613225920047
-0.030538751828	0.005143113335	0.329248657709	0.221541929062	0.707626446789
-0.030519737653	0.012251257911	0.36158918461	0.287604174256	0.842504545778
-0.030519586179	-0.002479772003	0.305307999197	0.29291203394	0.151493557967
-0.030161251145	-0.008570481468	0.3979914071	0.212137065789	0.375267267449
-0.0300799957716	-0.058968134475	0.4	0.0	0.4
-0.030034927878	-0.061385574906	0.424417563742	0.0	0.313129358237
-0.029782712514	0.001553073575	0.345922890723	0.246121936066	0.524851901197
-0.029741170781	-0.004900303622	0.368977492377	0.3	0.258951422561
-0.02918973348	0.000326985302	0.379197694508	0.394307502515	0.328654835217
-0.0290823682455	-0.064315682194	0.412546724086	0.0	0.594243096645
-0.028694927135	-0.007580825462	0.399703020148	0.39865575161	0.189850532701
-0.028480219816	0.005749383144	0.331377962544	0.211754472243	0.7131533255
-0.0282912173763	-0.0548291896303	0.429603048262	0.0	0.707239664503
-0.02797457507	0.015225710118	0.360024552834	0.307776422717	0.434127732102
-0.0279634762	0.016099402299	0.354524704431	0.299528780202	0.687298705724
-0.0278131301163	-0.0218847618695	0.4	0.1	0.6
-0.027746810612	0.001629877917	0.393058049744	0.260494932334	0.511699768235
-0.027387403649	0.033205791145	0.397917666078	0.313442660262	0.509732692981
-0.02732143955	0.017224986217	0.381225023074	0.265750968554	0.381318619154
-0.0272460854219	-0.0513967429026	0.4	0.0	0.3
-0.027242322171	-0.06038283107	0.452973252407	0.0	0.295287784491
-0.027105371665	-0.013275422771	0.37329592072	0.208663502918	0.50174349189
-0.027035995331	-0.00739876033	0.342375674624	0.376105341964	0.198041350963
-0.026938558408	0.014079395307	0.391932817923	0.248855127588	0.63488909486
-0.026766976053	0.012267156964	0.353920654709	0.3	0.269749540486
-0.02649222673	0.016105062567	0.371295216762	0.23367224315	0.527319436877
-0.026391184804	0.021171493561	0.299190640406	0.334650769306	0.515710962957
-0.026327600305	0.000460929763	0.393838476107	0.3	0.721423107191
-0.026256388825	0.003838553838	0.322278389702	0.235175643569	0.512463865872
-0.02611260483	-0.005403356771	0.297407303204	0.396136305913	0.289351309574
-0.0260039953	-0.015739016143	0.347438385215	0.3	0.433872508239
-0.02595912565	0.009828374062	0.394377146289	0.349399623416	0.10515618383
-0.0257577654485	-0.056827777711	0.355055965409	0.0	0.42054500909
-0.0257139033055	NA	0.5	0.3	0.6
-0.025696968962	0.007632600722	0.331382396069	0.26057135966	0.57602830747
-0.0254007023098	-0.0533900539445	0.428149078353	0.0	0.774435432088
-0.0253738025804	-0.0396543172512	0.38048910889	0.0	0.758013832915
-0.025085963932	-0.024519135578	0.37285400786	0.210735547422	0.108207659948
-0.0250459835608	-0.0379329292853	0.306096776379	0.0	0.477885458058
-0.0248307283763	-0.0467483986229	0.4	0.0	0.7
-0.0246513903107	-0.030868350083	0.4	0.1	0.3
-0.024520443968	-0.004303591761	0.369350991201	0.235939389658	0.356788780121
-0.024302322917	0.003297369329	0.318947745958	0.233040849098	0.414014265923
-0.024291554446	0.013004267256	0.312688715658	0.226261345333	0.545709778642
-0.024208604914	0.004454104595	0.321236942442	0.3	0.381846943074
-0.024087349477	-0.024969560823	0.375637903011	0.310129602073	0.358725426166
-0.024009624814	0.007223996624	0.35441679364	0.3	0.29612382005
-0.023992578664	-0.02587890134	0.380803355962	0.224105555889	0.226535579471
-0.0238256715187	-0.0463909643115	0.354218123984	0.0	0.666784266274
-0.0237437302847	NA	0.5	0.0	0.2
-0.023622614842	0.017031258002	0.351510149735	0.38473903961	0.649712169943
-0.0235557235915	-0.05020212297	0.434228600323	0.0	0.407125371275
-0.023352498858	0.005871766886	0.28171015194	0.3	0.484689315374
-0.02321929683	0.002541794483	0.268973740653	0.381650112019	0.428287281483
-0.0230985320597	-0.0592311219507	0.409973071929	0.0	0.658862178453
-0.0230557776223	-0.0440923702497	0.359246937312	0.0	0.707667959732
-0.023044029074	-2.6408071e-05	0.289377498594	0.232053142624	0.470480844527
-0.023029527113	-0.004541602751	0.370778558049	0.37542883592	0.287408289607
-0.022996927006	0.008178033799	0.394858804005	0.342541073135	0.334431476206
-0.0229880147737	-0.0334266802577	0.317158884094	0.0	0.5120073325
-0.022913491327	0.003611883037	0.300335795149	0.21176296354	0.692426508439
-0.0227843085491	-0.0481645148481	0.379901177325	0.0	0.628644895184
-0.0227009379904	-0.0328001092112	0.280559374922	0.0	0.472384960437
-0.022642809254	0.014437908765	0.316618645626	0.306954305789	0.776218464887
-0.022522487012	-0.018851182289	0.414619871271	0.0	0.132696028771
-0.022339137706	0.024193717104	0.338491354928	0.37983153779	0.697860274446
-0.022229870997	-0.003879511835	0.330807199464	0.258061254815	0.386360000118
-0.0220106684569	-0.011005455711	0.4	0.1	0.7
-0.021863807947	-0.001342009953	0.394886780856	0.288973162074	0.0226323557415
-0.0217688257233	-0.0361650609187	0.324204774463	0.0	0.623960993549
-0.021714291211	-0.002043772435	0.351123826781	0.222988244323	0.500691343302
-0.021432534016	-0.02124511791	0.335598790437	0.275351553715	0.17192924935
-0.0213516171905	0.0078740206732	0.4	0.3	0.4
-0.021302260148	0.015672949606	0.335044442174	0.309048493921	0.596124396131
-0.021279932378	-0.0414175589887	0.435782218128	0.0	0.807229028352
-0.021092470646	-0.013910508656	0.352817077112	0.3	0.0378485566731
-0.021026537269	0.022453896833	0.351594788926	0.38856185399	0.722165979694
-0.021024298261	-0.002000776862	0.395751055167	0.352158744868	0.359971912109
-0.020999878611	-0.002851809977	0.338351984618	0.227125095706	0.34249284108
-0.020743311642	0.006147695458	0.282942846364	0.218125260928	0.570396748027
-0.020602225509	0.015679407548	0.340850848309	0.325236111392	0.575790863683
-0.020552566149	0.021987731555	0.27556867651	0.342471654794	0.399694221571
-0.020492233578	0.002513169914	0.358867092889	0.206187209879	0.484611529242
-0.020274919449	0.0214660844	0.396738473535	0.365051449344	0.310701373936
-0.020206474051	0.036920421281	0.372941044344	0.275161726373	0.690197911679
-0.020076821532	0.02045923857	0.342253919447	0.306997073225	0.644791704001
-0.019951142436	0.023408864445	0.386684061442	0.352411574223	0.209593940814
-0.019861190792	0.001837327554	0.363666932386	0.209691055513	0.359531789758
-0.019809815351	-0.006082045633	0.242301629472	0.202002621881	0.46148374055
-0.019784082558	-0.028868529627	0.330644555325	0.293441445146	0.0423782020432
-0.019683967811	-0.0330088642601	0.317415889054	0.0	0.702553609782
-0.0196521791039	0.0173800603886	0.4	0.3	0.5
-0.019460464657	0.011234631847	0.343636982962	0.26239683766	0.781503113432
-0.019406340133	0.01632612662	0.381581820169	0.3	0.284669825407
-0.019320706566	0.011476593567	0.275806410177	0.299654677491	0.450702735426
-0.019221992972	0.004151935353	0.352554812996	0.315562872805	0.0692698021817
-0.0191279116527	-0.0375490232279	0.4	0.0	0.8
-0.018865552234	-0.008710835972	0.322092703294	0.3	0.195406543014
-0.018690338123	0.002853328488	0.336935690616	0.3	0.353457787003
-0.018640942519	0.00654640466	0.278204544535	0.294615323419	0.29036718883
-0.018581216519	-0.033227554845	0.324175983973	0.0	0.461354485799
-0.0185579946616	-0.0267961556425	0.3	0.0	0.5
-0.018401337679	0.011875055449	0.357532243971	0.234337412462	0.698562098782
-0.0183519468891	-0.036270693064	0.3	0.0	0.6
-0.018331990847	0.033557010268	0.339005268974	0.362478348916	0.304887112376
-0.018310261942	-0.01228743614	0.357908900562	0.247280118584	0.201872550564
-0.018229021406	0.018268581951	0.321285711913	0.315950066916	0.90291280337
-0.018184650943	0.024705841338	0.304652626858	0.341155279572	0.505982810239
-0.018115708608	-0.00720886669	0.220292554237	0.300782907218	0.0196601751516
-0.018088771461	0.017695177304	0.34364366761	0.365845109455	0.46597056505
-0.018046959789	0.021109861792	0.244225255152	0.373714910844	0.454071033622
-0.018025317491	0.005074218363	0.326317741293	0.261542436433	0.442846534626
-0.017983326487	0.0184243301653	0.215512657402	0.315532306834	0.482982771578
-0.017942719584	-0.025986256768	0.4	0.1	0.2
-0.0178540610175	NA	0.41	0.0	0.22
-0.017799961101	0.014266894244	0.377112923242	0.212999299943	0.909139341472
-0.0175343817781	-0.0338084846354	0.296316083781	0.0	0.519421526709
-0.017418712914	0.037544793156	0.34300168766	0.399029433236	0.661906102078
-0.017331765663	0.014750754011	0.370739793606	0.362451487912	0.71539634935
-0.017292197377	-0.010203262033	0.329062079148	0.135406449153	0.137900389095
-0.017141706963	-0.009168977802	0.305883229225	0.275194472551	0.020873788972
-0.0169368908947	-0.0325974409005	0.3	0.0	0.3
-0.0169354366753	-0.0310649902241	0.473296874546	0.0	0.894448858595
-0.016908403012	-0.001507105433	0.366984092038	0.20244307947	0.288004726452
-0.01687225577	0.003683885388	0.244276468288	0.366196507455	0.674294890912
-0.016859659728	0.016766297251	0.274655817479	0.3	0.569057780824
-0.016841599966	0.024307472809	0.358154058669	0.3	0.695805159612
-0.016834764452	0.011728573585	0.258887843044	0.3	0.465795266375
-0.01683138096	-0.01322285488	0.351726656517	0.348950029558	0.111153637448
-0.016820749873	0.00646478155	0.250380833495	0.380255039094	0.25871321437
-0.016764421821	0.00843112118	0.253238232346	0.353076501418	0.317268611011
-0.016741914585	-0.008201309256	0.339941049992	0.247353069619	0.22127481965
-0.016668587918	0.041733617646	0.388241704612	0.389078520543	0.765103913913
-0.016605244118	-0.006059674828	0.320207975337	0.209218314048	0.24434745894
-0.016586806772	0.026564893611	0.35985447531	0.396003963162	0.21168344798
-0.016578663671	0.002933173442	0.365967407263	0.3	0.220499799252
-0.016566592532	0.015487715538	0.288944105934	0.266231650301	0.620588769944
-0.016500705185	0.000760813824	0.316047931412	0.342616102227	0.417168573758
-0.016481325614	0.005595047536	0.383069557916	0.3	0.250306365135
-0.016432217873	0.00786659176	0.2476409591	0.255148273014	0.469668447992
-0.0164236014387	-0.0289111572719	0.4	0.1	0.4
-0.0163682182517	-0.0312129953045	0.3	0.0	0.4
-0.016363892506	-0.006439996935	0.267467694331	0.320547486525	0.0782455830121
-0.01635395113	0.005194266492	0.399187579746	0.299313253714	0.384171852361
-0.016334648345	0.029214541505	0.397647728716	0.3	0.594617502621
-0.016294375603	0.004172065092	0.331380543483	0.282277161755	0.222282393385
-0.016287136223	-0.007326361129	0.252690098416	0.3	0.167726760073
-0.016222936997	0.026972055792	0.317323817522	0.30923755933	0.704945277037
-0.016209269804	-0.005312013423	0.221659312794	0.257143240098	0.137849766772
-0.0161239685595	-0.036201945212	0.307342340283	0.0	0.407281015584
-0.0161120531136	-0.0289494127328	0.280070872013	0.0	0.418593636225
-0.0161048063471	-0.0277259498651	0.443391780363	0.0	0.875519367735
-0.016076775553	0.018097574636	0.310440059275	0.3	0.261201237223
-0.016048730064	0.01158620798	0.361528699124	0.340383985627	0.455883474237
-0.0160278387614	-0.0302695247182	0.341222068291	0.0	0.794870181063
-0.015988426013	-0.010370603122	0.233760876514	0.217953948656	0.140675217215
-0.015940643896	0.011258112388	0.355783302631	0.3	0.266555420681
-0.01591775264	0.014516674429	0.393443954411	0.201510116946	0.737245689434
-0.015847835958	0.018270506587	0.38990968515	0.283037258772	0.44177026365
-0.015832607673	0.013162030001	0.319685427697	0.318907339927	0.435166314249
-0.015708171394	0.018275476135	0.393438509461	0.258437004742	0.599697610285
-0.015693166753	0.006492578587	0.267688593354	0.261340887341	0.472470230171
-0.015686114882	0.000766276207	0.259422573856	0.216166409323	0.439391463412
-0.015590706214	0.015818003583	0.353732908947	0.3	0.327621756666
-0.0155586737608	-0.0394387235499	0.4	0.0	0.2
-0.015540216251	-0.001208805044	0.316801000156	0.298605375258	0.249601232158
-0.0155275428022	-0.033934351222	0.270158571098	0.0	0.368998381488
-0.0154925470329	NA	0.5	0.0	0.9
-0.015432316857	0.030343979874	0.280708446227	0.299777593749	0.606610070776
-0.015423907398	0.002733658213	0.242402838729	0.27945224744	0.144391761009
-0.015418131948	0.006361006764	0.355163735348	0.279749861766	0.584805007619
-0.015397917206	0.007188803029	0.304159963127	0.321636253331	0.357900732051
-0.015349242038	0.032789805367	0.344011506765	0.308665848683	0.661127612248
-0.0153411908454	-0.0232888649757	0.273264438935	0.0	0.772600778145
-0.015310741888	0.0171138925359	0.203729133337	0.36737347964	0.381202711269
-0.015281788212	0.013382009045	0.306189971268	0.3	0.410320378172
-0.015269260566	0.021675077806	0.330425245933	0.271513085189	0.501253186338
-0.0151996455324	-0.0320432496239	0.337444005916	0.0	0.718943310958
-0.015160324026	0.017871633542	0.319486657804	0.3	0.504044676287
-0.015119128864	0.016686018049	0.310085512956	0.3	0.671071510845
-0.0150817016858	-0.0306762688444	0.287138406428	0.0	0.426628422592
-0.015042237752	0.008155922556	0.383709653826	0.242146505662	0.0561628752574
-0.0150235178687	-0.00210555828518	0.4	0.3	0.3
-0.014983896151	0.008273186635	0.295214053296	0.3	0.422494442736
-0.01493499442	-0.021412484838	0.398633508288	0.329602339623	0.0694916265081
-0.014840358503	0.021854502978	0.351851623753	0.341302714744	0.56921926624
-0.01477908264	0.014283974762	0.224421308117	0.322472545833	0.598365872201
-0.014775276789	0.02172094961	0.35165458358	0.248484612378	0.485509215578
-0.014691605956	-0.030061136669	0.3	0.0	0.7
-0.01465096317	0.014609199556	0.348568262353	0.251585195591	0.656271109109
-0.014627640621	-0.000783507332	0.275793538362	0.3	0.47421980539
-0.014614615617	0.011209828172	0.288553553388	0.3	0.681154985289
-0.014602391569	0.020338682103	0.302795467904	0.325030732417	0.468414829793
-0.014572712189	0.009120282331	0.299872136512	0.3	0.195231106935
-0.014556594027	-0.012425284786	0.301974659854	0.0	0.192709615018
-0.0145148672763	0.00486090213865	0.4	0.3	0.2
-0.01446639545	0.016727554622	0.331319646998	0.3	0.647290958642
-0.014443464746	-0.0340471793311	0.316786848292	0.0	0.679978599405
-0.014434798683	0.009157487265	0.258220516851	0.27683587359	0.535903167224
-0.0143747786	-0.017850503453	0.389756865169	0.247709827013	0.305863922708
-0.014340033201	-0.00667934809	0.323913953943	0.3	0.297640359364
-0.014334748998	0.030488350682	0.389641331125	0.279269970938	0.620821107026
-0.0143343307353	-0.0239755156779	0.235074035468	0.0	0.478722879829
-0.014328898345	0.010038108984	0.350143360486	0.264363591135	0.476363370431
-0.014129893792	0.021217159951	0.283822422474	0.368737842931	0.273493578487
-0.014089657144	0.013827822321	0.295889943191	0.350169968844	0.783783799649
-0.01404282615	0.017193554666	0.279166490774	0.399678261003	0.127647732662
-0.014006699983	0.018352688085	0.305854871179	0.389001295511	0.305060457118
-0.013985299523	-0.00592231300326	0.3	0.1	0.7
-0.013950551616	0.025538992667	0.326119123687	0.2987254479	0.712813946061
-0.0139385857855	0.000312580941333	0.4	0.1	0.8
-0.013922770696	0.015334218445	0.327374464668	0.3	0.364716890721
-0.01387880354	0.006947680654	0.372397940877	0.218975973521	0.773270818648
-0.013865309346	0.000372344093	0.222521374698	0.3	0.180418811051
-0.013863254624	-0.012694129888	0.336265414604	0.281312126832	0.252043213837
-0.0137992136633	-0.0244751434325	0.29908697978	0.0	0.723307526094
-0.013757585101	0.006508046658	0.336890396657	0.301969276745	0.380480031538
-0.013706734607	-0.008774788216	0.314766187284	0.3	0.086063074547
-0.013696372318	-0.009846488227	0.39819593063	0.27555077158	0.302006798986
-0.0136844087726	-0.0050515902444	0.3	0.1	0.6
-0.013661666902	0.020019970663	0.262729210873	0.284079148725	0.75609660487
-0.0136238412971	-0.0225958128651	0.3	0.0	0.2
-0.013522978117	0.020617450128	0.264070148424	0.398448300961	0.395920962379
-0.0134642878824	0.0220236746942	0.4	0.3	0.6
-0.013339162659	-0.00598152102	0.229982513189	0.208465956856	0.0569829991706
-0.013303227576	0.0214276161298	0.253654504306	0.246893454707	0.640824652475
-0.013251484884	0.039101438352	0.303342851817	0.381480577706	0.563127756226
-0.013238115373	0.00991092681	0.298404689356	0.204771063228	0.483667735856
-0.013208123983	0.009613676687	0.242499446949	0.30997422027	0.633364641293
-0.013185655159	0.000512523886	0.263756867472	0.349260054359	0.152840648341
-0.013143172853	0.019871021094	0.32427802509	0.240197174756	0.871262237045
-0.013141550635	0.000721194351	0.311756490144	0.393957801309	0.31396911553
-0.013122030327	0.008235567035	0.235339280806	0.231484551018	0.449599159107
-0.013119282435	0.026284171638	0.367255411909	0.3	0.62529484081
-0.0130785978163	-0.0251262857751	0.451510703467	0.0	0.907240424903
-0.0129755620162	0.004329192273	0.200352661031	0.316015322629	0.153508113092
-0.012945472767	0.000883310746	0.23053091374	0.214178375234	0.358426653211
-0.012921933257	0.0215671662241	0.239310834922	0.285132177097	0.784124532434
-0.012919427905	0.014583303646	0.245801009757	0.321070244386	0.35446379127
-0.0128853459365	-0.028152534337	0.31902084042	0.0	0.060938379523
-0.012850546505	-0.000361775717	0.235179015928	0.271046784635	0.277797035602
-0.012783594458	0.030081053555	0.371676387023	0.335110222488	0.564560321946
-0.012754217869	0.039037323321	0.341403308879	0.345337704266	0.729482686708
-0.0127416903456	-0.0098749753748	0.3	0.1	0.5
-0.012667346608	0.003739066726	0.231301130143	0.334543572789	0.416995599743
-0.012643161707	0.02250087194	0.336900025038	0.210844784145	0.846248750001
-0.012635643211	0.007740610569	0.229776095811	0.252776598057	0.389939209326
-0.012600559259	0.012323215362	0.293874389919	0.3	0.768594998558
-0.0125848384138	-0.0183250934904	0.237732513838	0.0	0.442723263687
-0.012579967959	0.007794844185	0.261921796205	0.3	0.123291500211
-0.0124700398737	-0.026442584872	0.393246689038	0.0	0.863118376527
-0.012430694804	0.012529131236	0.300082973839	0.376904062922	0.331494542773
-0.012348400752	-0.009106610906	0.289720327665	0.249854891465	0.0317191943622
-0.012327431525	-0.0171957586561	0.239266075809	0.0	0.331374056
-0.0123123179178	-0.0149727943772	0.3	0.1	0.3
-0.012305829645	0.026090811897	0.352522963441	0.249320815013	0.633759206378
-0.012303320266	0.032795501949	0.318491554302	0.375382021936	0.694924001974
-0.0122938940173	-0.0217450711249	0.375595504735	0.0	0.851042064642
-0.012286694721	0.020491682259	0.229525461375	0.268017099576	0.569197006685
-0.0122487090085	-0.0145318519327	0.2009435643	0.0	0.319923219611
-0.012238995266	0.026720447262	0.307862860158	0.355280928536	0.615080110232
-0.012236671795	0.014680731959	0.323366530783	0.278757899174	0.358837388801
-0.012197617742	0.02771456656	0.254984247933	0.383439752145	0.563805119796
-0.012099653379	0.027605546635	0.343961559978	0.391705298177	0.545742269187
-0.012089882609	0.018762225195	0.2807250778	0.25249770244	0.755962584372
-0.012027380325	0.011142191	0.252964392502	0.3	0.553306386478
-0.011994046648	0.021395691342	0.243406444997	0.294443938112	0.782751262784
-0.01191044382	0.028510435636	0.366831121707	0.234114972562	0.861224376612
-0.011777173319	0.013412488701	0.235536211873	0.334338854746	0.371235322094
-0.011748547679	-0.0079213487904	0.3	0.1	0.4
-0.01172607049	0.026020986638	0.375873117661	0.350273239545	0.835753890915
-0.011675366787	0.017490259455	0.240613369425	0.347923949165	0.687325304309
-0.0116272651343	0.0007725729884	0.202627752162	0.20973113313	0.232598825431
-0.011607721397	0.020652491032	0.342808918108	0.3	0.393866971373
-0.0115854117806	0.0308709699139	0.4	0.3	0.7
-0.011576060913	NA	0.5	0.3	0.5
-0.0115449829	0.003967578062	0.299159115525	0.258022920595	0.501258264659
-0.0115066431446	-0.0225917205706	0.3	0.0	0.8
-0.011480872557	0.027452440291	0.357582043294	0.358845653889	0.453994688844
-0.011474293185	0.026280007455	0.373281371303	0.364982637544	0.58789517118
-0.011437810528	0.0127780681012	0.219472574632	0.3	0.555802114404
-0.0114261269634	0.0147895948773	0.271482011854	0.20509783852	0.898759495308
-0.011325326002	0.02599831393	0.386078221083	0.364456404551	0.797933517371
-0.011321469966	0.005405990606	0.338454908199	0.28066953579	0.552837958
-0.0112946801159	0.0179977251434	0.3	0.3	0.5
-0.011230948539	0.002411251897	0.289892960102	0.201096020089	0.521937792166
-0.011194380509	0.022588827114	0.300081954628	0.220235845799	0.599908682721
-0.011127915627	0.008850745566	0.350864595529	0.208464842387	0.667321971264
-0.011090976617	-0.026251000519	0.403836387666	0.0	0.155626851971
-0.011071976124	0.007515128663	0.255454580683	0.367590558175	0.188058653495
-0.0110709339	0.035701926404	0.279840954426	0.378577951986	0.474791092916
-0.0110698423765	0.0074907306898	0.213977361936	0.215336073442	0.782711825654
-0.011069689886	0.010021097068	0.230942013946	0.392915889844	0.127279143342
-0.011067405741	-0.003570641687	0.264070823827	0.328878734043	0.103802789601
-0.0110550224111	-0.0221303854005	0.21808498917	0.0	0.464007802625
-0.0108521879069	-0.0244182607363	0.271437538825	0.0	0.377067511903
